available_bike_stands,surface_pressure,temperature,apparent_temperature,relative_humidity,precipitation
8,970.3,22.1,19.2,41,0.0
8,970.4,22.4,20.5,43,0.0
8,970.0,23.6,21.5,39,0.0
13,969.2,24.5,21.3,33,0.0
13,968.8,24.0,20.4,31,0.0
13,967.4,23.8,19.7,33,0.0
13,966.1,22.0,17.1,40,0.0
13,966.8,20.0,17.2,49,0.0
13,968.0,18.6,17.6,52,0.0
13,969.9,13.3,9.4,63,0.2
13,969.9,12.3,9.9,65,0.1
13,970.0,11.9,9.4,65,0.1
13,970.7,11.1,8.5,73,0.1
13,972.2,10.2,8.4,78,0.0
13,973.8,9.9,8.8,79,0.0
13,974.5,9.5,8.3,93,0.0
13,974.7,9.4,8.1,92,0.0
13,975.3,8.9,7.5,91,0.0
13,975.9,8.5,7.2,92,0.0
13,975.9,8.7,7.7,88,0.0
14,977.0,9.9,8.4,80,0.0
13,977.5,11.9,10.3,71,0.0
13,978.7,14.4,11.3,52,0.0
13,979.2,15.2,11.4,41,0.0
13,979.5,16.6,13.7,34,0.0
14,979.0,17.0,13.6,34,0.0
13,979.0,15.8,12.3,56,0.0
10,978.8,16.1,11.7,43,0.0
13,979.5,13.8,9.5,54,0.0
13,979.7,11.9,9.0,62,0.0
13,979.8,13.6,11.4,56,0.0
8,980.4,12.4,9.8,60,0.0
4,980.8,10.4,9.2,85,0.0
4,981.2,9.6,8.6,88,0.0
4,981.5,8.6,7.1,83,0.0
4,982.0,7.4,5.9,89,0.0
4,982.2,7.1,5.5,86,0.0
4,982.2,6.2,4.7,89,0.0
4,981.9,5.6,4.1,90,0.0
4,981.8,4.8,3.1,92,0.0
4,981.7,4.8,3.1,92,0.0
4,981.9,3.8,2.0,95,0.0
4,982.0,3.7,1.8,95,0.0
3,981.6,3.4,1.4,97,0.0
3,981.7,4.9,3.3,89,0.0
2,981.6,6.9,5.3,83,0.0
3,981.6,10.3,9.1,74,0.0
3,981.7,12.5,11.2,72,0.0
8,980.9,14.7,13.5,68,0.0
3,980.0,16.4,14.1,56,0.0
3,980.0,16.4,13.5,48,0.0
2,979.8,16.1,12.9,42,0.0
12,979.3,15.2,12.1,49,0.0
12,979.1,14.4,11.7,50,0.0
11,978.9,13.7,11.2,57,0.0
8,979.4,12.6,10.1,58,0.0
10,979.9,10.5,8.4,66,0.0
9,980.2,9.6,7.6,70,0.0
9,979.9,9.6,7.7,66,0.0
9,980.7,10.9,8.9,56,0.0
9,981.4,11.6,9.0,51,0.0
9,981.7,12.9,9.0,48,0.0
9,982.0,12.1,8.9,53,0.0
9,982.6,12.4,9.0,53,0.0
9,982.8,12.1,9.0,55,0.0
9,982.9,10.8,8.9,64,0.0
9,983.2,7.9,6.1,81,0.0
7,983.2,7.8,6.2,82,0.0
6,983.8,8.8,7.4,81,0.0
5,984.3,10.6,8.9,73,0.0
15,984.5,13.8,12.1,65,0.0
15,984.2,15.6,13.9,57,0.0
15,984.5,17.8,16.2,48,0.0
13,984.3,18.8,17.4,44,0.0
17,983.6,19.9,17.4,41,0.0
13,983.2,20.1,17.2,40,0.0
14,982.6,20.3,17.2,41,0.0
17,982.2,19.8,16.7,45,0.0
17,981.8,18.4,16.0,46,0.0
17,981.9,17.5,15.0,45,0.0
15,982.2,15.0,13.4,56,0.0
16,984.1,12.6,11.2,66,0.0
16,984.5,11.5,10.0,68,0.0
16,984.9,11.0,9.6,74,0.0
16,985.7,10.4,9.3,75,0.0
16,986.4,8.9,7.6,82,0.0
16,986.5,8.6,7.4,85,0.0
16,986.8,9.3,8.2,81,0.0
16,987.3,9.0,7.7,81,0.0
16,987.5,7.4,6.2,90,0.0
15,987.9,9.4,8.2,79,0.0
13,988.2,11.4,10.1,72,0.0
13,988.6,16.1,14.4,60,0.0
13,988.7,18.5,15.6,50,0.0
13,988.3,19.5,16.3,42,0.0
13,987.7,20.9,18.2,38,0.0
14,986.9,21.7,18.8,39,0.0
14,986.3,22.4,19.2,39,0.0
11,985.9,22.0,18.6,42,0.0
8,985.4,21.8,18.7,44,0.0
8,985.4,20.3,18.4,50,0.0
8,984.9,18.4,16.6,55,0.0
8,985.3,16.0,15.2,64,0.0
8,985.8,14.9,14.1,68,0.0
8,986.2,14.3,13.3,67,0.0
8,986.4,13.4,12.5,71,0.0
8,986.3,12.6,11.5,73,0.0
8,985.9,12.8,11.8,73,0.0
8,986.6,11.6,10.8,81,0.0
8,987.2,11.1,10.3,82,0.0
8,987.2,10.9,10.1,83,0.0
8,987.1,10.4,9.5,86,0.0
7,986.8,9.9,9.1,89,0.0
