available_bike_stands,surface_pressure,temperature,apparent_temperature,relative_humidity,precipitation
13,984.5,12.4,9.1,54,0.0
13,984.7,12.1,9.1,56,0.0
13,984.9,11.4,8.8,60,0.0
13,985.0,10.8,9.0,62,0.0
12,985.0,11.0,8.9,63,0.0
11,985.7,11.9,10.0,62,0.0
10,986.0,12.0,10.3,66,0.0
10,986.3,14.6,12.9,56,0.0
10,986.0,16.6,14.8,48,0.0
7,986.2,18.6,17.2,41,0.0
7,986.1,19.3,18.2,42,0.0
9,985.4,20.8,18.7,34,0.0
12,984.9,21.0,18.6,35,0.0
13,984.3,21.0,18.5,40,0.0
12,983.9,20.9,18.1,39,0.0
9,983.8,19.4,17.2,42,0.0
9,983.8,18.6,16.3,40,0.0
12,984.1,16.6,15.5,50,0.0
14,985.9,13.1,12.4,71,0.0
13,986.3,13.9,12.3,56,0.0
13,986.7,11.8,9.9,66,0.0
13,987.6,11.4,10.0,69,0.0
13,988.2,10.4,9.2,74,0.0
